contract,expiry_month,expiry_year,date,price,volume,expiry_date
SWFQ26,Aug 2026,2026,17-03-2026,15279.0,55.0,31-08-2026
SWFU26,Sep 2026,2026,17-03-2026,15150.0,55.0,30-09-2026
SWFV26,Oct 2026,2026,17-03-2026,14443.0,20.0,30-10-2026
SWFX26,Nov 2026,2026,17-03-2026,14443.0,20.0,30-11-2026
SWFZ26,Dec 2026,2026,17-03-2026,14443.0,20.0,24-12-2026
SWFF27,Jan 2027,2027,17-03-2026,11611.0,0.0,29-01-2027
SWFG27,Feb 2027,2027,17-03-2026,11611.0,0.0,26-02-2027
SWFH27,Mar 2027,2027,17-03-2026,11611.0,0.0,31-03-2027
SWFJ27,Apr 2027,2027,17-03-2026,13425.0,0.0,30-04-2027
SWFK27,May 2027,2027,17-03-2026,13425.0,0.0,31-05-2027
SWFM27,Jun 2027,2027,17-03-2026,13425.0,0.0,30-06-2027
SWFN27,Jul 2027,2027,17-03-2026,12254.0,0.0,30-07-2027
SWFQ27,Aug 2027,2027,17-03-2026,12254.0,0.0,31-08-2027
SWFU27,Sep 2027,2027,17-03-2026,12254.0,0.0,30-09-2027
SWFV27,Oct 2027,2027,17-03-2026,12254.0,0.0,29-10-2027
SWFX27,Nov 2027,2027,17-03-2026,12254.0,0.0,30-11-2027
SWFZ27,Dec 2027,2027,17-03-2026,12254.0,0.0,24-12-2027
SWFF28,Jan 2028,2028,17-03-2026,11857.0,0.0,31-01-2028
SWFG28,Feb 2028,2028,17-03-2026,11857.0,0.0,29-02-2028
SWFH28,Mar 2028,2028,17-03-2026,11857.0,0.0,31-03-2028
SWFJ28,Apr 2028,2028,17-03-2026,11857.0,0.0,28-04-2028
SWFK28,May 2028,2028,17-03-2026,11857.0,0.0,31-05-2028
SWFM28,Jun 2028,2028,17-03-2026,11857.0,0.0,30-06-2028
SWFN28,Jul 2028,2028,17-03-2026,11857.0,0.0,31-07-2028
SWFQ28,Aug 2028,2028,17-03-2026,11857.0,0.0,31-08-2028
SWFU28,Sep 2028,2028,17-03-2026,11857.0,0.0,29-09-2028
SWFV28,Oct 2028,2028,17-03-2026,11857.0,0.0,31-10-2028
SWFX28,Nov 2028,2028,17-03-2026,11857.0,0.0,30-11-2028
SWFZ28,Dec 2028,2028,17-03-2026,11857.0,0.0,22-12-2028
SWFH26,Mar 2026,2026,18-03-2026,14289.0,25.0,31-03-2026
SWFJ26,Apr 2026,2026,18-03-2026,14139.0,735.0,30-04-2026
SWFK26,May 2026,2026,18-03-2026,15111.0,570.0,29-05-2026
SWFM26,Jun 2026,2026,18-03-2026,15200.0,250.0,30-06-2026
SWFN26,Jul 2026,2026,18-03-2026,15446.0,125.0,31-07-2026
SWFQ26,Aug 2026,2026,18-03-2026,15225.0,125.0,31-08-2026
SWFU26,Sep 2026,2026,18-03-2026,15111.0,125.0,30-09-2026
SWFV26,Oct 2026,2026,18-03-2026,14404.0,25.0,30-10-2026
SWFX26,Nov 2026,2026,18-03-2026,14404.0,25.0,30-11-2026
SWFZ26,Dec 2026,2026,18-03-2026,14404.0,25.0,24-12-2026
SWFF27,Jan 2027,2027,18-03-2026,11575.0,5.0,29-01-2027
SWFG27,Feb 2027,2027,18-03-2026,11575.0,5.0,26-02-2027
SWFH27,Mar 2027,2027,18-03-2026,11575.0,5.0,31-03-2027
SWFJ27,Apr 2027,2027,18-03-2026,13382.0,5.0,30-04-2027
SWFK27,May 2027,2027,18-03-2026,13382.0,5.0,31-05-2027
SWFM27,Jun 2027,2027,18-03-2026,13382.0,5.0,30-06-2027
SWFN27,Jul 2027,2027,18-03-2026,12250.0,5.0,30-07-2027
SWFQ27,Aug 2027,2027,18-03-2026,12250.0,5.0,31-08-2027
SWFU27,Sep 2027,2027,18-03-2026,12250.0,5.0,30-09-2027
SWFV27,Oct 2027,2027,18-03-2026,12250.0,5.0,29-10-2027
SWFX27,Nov 2027,2027,18-03-2026,12250.0,5.0,30-11-2027
SWFZ27,Dec 2027,2027,18-03-2026,12250.0,5.0,24-12-2027
SWFF28,Jan 2028,2028,18-03-2026,11857.0,0.0,31-01-2028
SWFG28,Feb 2028,2028,18-03-2026,11857.0,0.0,29-02-2028
SWFH28,Mar 2028,2028,18-03-2026,11857.0,0.0,31-03-2028
SWFJ28,Apr 2028,2028,18-03-2026,11857.0,0.0,28-04-2028
SWFK28,May 2028,2028,18-03-2026,11857.0,0.0,31-05-2028
SWFM28,Jun 2028,2028,18-03-2026,11857.0,0.0,30-06-2028
SWFN28,Jul 2028,2028,18-03-2026,11857.0,0.0,31-07-2028
SWFQ28,Aug 2028,2028,18-03-2026,11857.0,0.0,31-08-2028
SWFU28,Sep 2028,2028,18-03-2026,11857.0,0.0,29-09-2028
SWFV28,Oct 2028,2028,18-03-2026,11857.0,0.0,31-10-2028
SWFX28,Nov 2028,2028,18-03-2026,11857.0,0.0,30-11-2028
SWFZ28,Dec 2028,2028,18-03-2026,11857.0,0.0,22-12-2028
SWFH26,Mar 2026,2026,19-03-2026,14125.0,10.0,31-03-2026
SWFJ26,Apr 2026,2026,19-03-2026,13493.0,885.0,30-04-2026
SWFK26,May 2026,2026,19-03-2026,14446.0,925.0,29-05-2026
SWFM26,Jun 2026,2026,19-03-2026,14596.0,445.0,30-06-2026
SWFN26,Jul 2026,2026,19-03-2026,15164.0,130.0,31-07-2026
SWFQ26,Aug 2026,2026,19-03-2026,14968.0,130.0,31-08-2026
SWFU26,Sep 2026,2026,19-03-2026,14886.0,130.0,30-09-2026
SWFV26,Oct 2026,2026,19-03-2026,14243.0,40.0,30-10-2026
SWFX26,Nov 2026,2026,19-03-2026,14243.0,40.0,30-11-2026
SWFZ26,Dec 2026,2026,19-03-2026,14243.0,40.0,24-12-2026
SWFF27,Jan 2027,2027,19-03-2026,11382.0,65.0,29-01-2027
SWFG27,Feb 2027,2027,19-03-2026,11382.0,65.0,26-02-2027
SWFH27,Mar 2027,2027,19-03-2026,11382.0,65.0,31-03-2027
SWFJ27,Apr 2027,2027,19-03-2026,13225.0,65.0,30-04-2027
SWFK27,May 2027,2027,19-03-2026,13225.0,65.0,28-05-2027
SWFM27,Jun 2027,2027,19-03-2026,13225.0,65.0,30-06-2027
SWFN27,Jul 2027,2027,19-03-2026,12075.0,65.0,30-07-2027
SWFQ27,Aug 2027,2027,19-03-2026,12075.0,65.0,31-08-2027
SWFU27,Sep 2027,2027,19-03-2026,12075.0,65.0,30-09-2027
SWFV27,Oct 2027,2027,19-03-2026,12075.0,65.0,29-10-2027
SWFX27,Nov 2027,2027,19-03-2026,12075.0,65.0,30-11-2027
SWFZ27,Dec 2027,2027,19-03-2026,12075.0,65.0,24-12-2027
SWFF28,Jan 2028,2028,19-03-2026,11818.0,0.0,31-01-2028
SWFG28,Feb 2028,2028,19-03-2026,11818.0,0.0,29-02-2028
SWFH28,Mar 2028,2028,19-03-2026,11818.0,0.0,31-03-2028
SWFJ28,Apr 2028,2028,19-03-2026,11818.0,0.0,28-04-2028
SWFK28,May 2028,2028,19-03-2026,11818.0,0.0,31-05-2028
SWFM28,Jun 2028,2028,19-03-2026,11818.0,0.0,30-06-2028
SWFN28,Jul 2028,2028,19-03-2026,11818.0,0.0,31-07-2028
SWFQ28,Aug 2028,2028,19-03-2026,11818.0,0.0,31-08-2028
SWFU28,Sep 2028,2028,19-03-2026,11818.0,0.0,29-09-2028
SWFV28,Oct 2028,2028,19-03-2026,11818.0,0.0,31-10-2028
SWFX28,Nov 2028,2028,19-03-2026,11818.0,0.0,30-11-2028
SWFZ28,Dec 2028,2028,19-03-2026,11818.0,0.0,22-12-2028
SWFH26,Mar 2026,2026,20-03-2026,13986.0,125.0,31-03-2026
SWFJ26,Apr 2026,2026,20-03-2026,13750.0,650.0,30-04-2026
SWFK26,May 2026,2026,20-03-2026,14489.0,595.0,29-05-2026
SWFM26,Jun 2026,2026,20-03-2026,14668.0,305.0,30-06-2026
SWFN26,Jul 2026,2026,20-03-2026,15179.0,190.0,31-07-2026
SWFQ26,Aug 2026,2026,20-03-2026,15043.0,190.0,31-08-2026
SWFU26,Sep 2026,2026,20-03-2026,14950.0,190.0,30-09-2026
SWFV26,Oct 2026,2026,20-03-2026,14286.0,55.0,30-10-2026
SWFX26,Nov 2026,2026,20-03-2026,14286.0,55.0,30-11-2026
SWFZ26,Dec 2026,2026,20-03-2026,14286.0,55.0,24-12-2026
SWFF27,Jan 2027,2027,20-03-2026,11425.0,50.0,29-01-2027
SWFG27,Feb 2027,2027,20-03-2026,11425.0,50.0,26-02-2027
SWFH27,Mar 2027,2027,20-03-2026,11425.0,50.0,31-03-2027
SWFJ27,Apr 2027,2027,20-03-2026,13246.0,50.0,30-04-2027
SWFK27,May 2027,2027,20-03-2026,13246.0,50.0,31-05-2027
SWFM27,Jun 2027,2027,20-03-2026,13246.0,50.0,30-06-2027
SWFN27,Jul 2027,2027,20-03-2026,12106.0,50.0,30-07-2027
SWFQ27,Aug 2027,2027,20-03-2026,12106.0,50.0,31-08-2027
SWFU27,Sep 2027,2027,20-03-2026,12106.0,50.0,30-09-2027
SWFV27,Oct 2027,2027,20-03-2026,12106.0,50.0,29-10-2027
SWFX27,Nov 2027,2027,20-03-2026,12106.0,50.0,30-11-2027
SWFZ27,Dec 2027,2027,20-03-2026,12106.0,50.0,24-12-2027
SWFF28,Jan 2028,2028,20-03-2026,11839.0,0.0,31-01-2028
SWFG28,Feb 2028,2028,20-03-2026,11839.0,0.0,29-02-2028
SWFH28,Mar 2028,2028,20-03-2026,11839.0,0.0,31-03-2028
SWFJ28,Apr 2028,2028,20-03-2026,11839.0,0.0,28-04-2028
SWFK28,May 2028,2028,20-03-2026,11839.0,0.0,31-05-2028
SWFM28,Jun 2028,2028,20-03-2026,11839.0,0.0,30-06-2028
SWFN28,Jul 2028,2028,20-03-2026,11839.0,0.0,31-07-2028
SWFQ28,Aug 2028,2028,20-03-2026,11839.0,0.0,31-08-2028
SWFU28,Sep 2028,2028,20-03-2026,11839.0,0.0,29-09-2028
SWFV28,Oct 2028,2028,20-03-2026,11839.0,0.0,31-10-2028
SWFX28,Nov 2028,2028,20-03-2026,11839.0,0.0,30-11-2028
SWFZ28,Dec 2028,2028,20-03-2026,11839.0,0.0,22-12-2028
SWFH26,Mar 2026,2026,23-03-2026,14057.0,15.0,31-03-2026
SWFJ26,Apr 2026,2026,23-03-2026,13700.0,330.0,30-04-2026
SWFK26,May 2026,2026,23-03-2026,14450.0,280.0,29-05-2026
SWFM26,Jun 2026,2026,23-03-2026,14629.0,190.0,30-06-2026
SWFN26,Jul 2026,2026,23-03-2026,15239.0,80.0,31-07-2026
SWFQ26,Aug 2026,2026,23-03-2026,15129.0,80.0,31-08-2026
SWFU26,Sep 2026,2026,23-03-2026,15079.0,80.0,30-09-2026
SWFV26,Oct 2026,2026,23-03-2026,14332.0,15.0,30-10-2026
SWFX26,Nov 2026,2026,23-03-2026,14332.0,15.0,30-11-2026
SWFZ26,Dec 2026,2026,23-03-2026,14332.0,15.0,24-12-2026
SWFF27,Jan 2027,2027,23-03-2026,11543.0,5.0,29-01-2027
SWFG27,Feb 2027,2027,23-03-2026,11543.0,5.0,26-02-2027
SWFH27,Mar 2027,2027,23-03-2026,11543.0,5.0,31-03-2027
SWFJ27,Apr 2027,2027,23-03-2026,13357.0,5.0,30-04-2027
SWFK27,May 2027,2027,23-03-2026,13357.0,5.0,31-05-2027
SWFM27,Jun 2027,2027,23-03-2026,13357.0,5.0,30-06-2027
SWFN27,Jul 2027,2027,23-03-2026,12364.0,5.0,30-07-2027
SWFQ27,Aug 2027,2027,23-03-2026,12364.0,5.0,31-08-2027
SWFU27,Sep 2027,2027,23-03-2026,12364.0,5.0,30-09-2027
SWFV27,Oct 2027,2027,23-03-2026,12364.0,5.0,29-10-2027
SWFX27,Nov 2027,2027,23-03-2026,12364.0,5.0,30-11-2027
SWFZ27,Dec 2027,2027,23-03-2026,12364.0,5.0,24-12-2027
SWFF28,Jan 2028,2028,23-03-2026,11896.0,0.0,31-01-2028
SWFG28,Feb 2028,2028,23-03-2026,11896.0,0.0,29-02-2028
SWFH28,Mar 2028,2028,23-03-2026,11896.0,0.0,31-03-2028
SWFJ28,Apr 2028,2028,23-03-2026,11896.0,0.0,28-04-2028
SWFK28,May 2028,2028,23-03-2026,11896.0,0.0,31-05-2028
SWFM28,Jun 2028,2028,23-03-2026,11896.0,0.0,30-06-2028
SWFN28,Jul 2028,2028,23-03-2026,11896.0,0.0,31-07-2028
SWFQ28,Aug 2028,2028,23-03-2026,11896.0,0.0,31-08-2028
SWFU28,Sep 2028,2028,23-03-2026,11896.0,0.0,29-09-2028
SWFV28,Oct 2028,2028,23-03-2026,11896.0,0.0,31-10-2028
SWFX28,Nov 2028,2028,23-03-2026,11896.0,0.0,30-11-2028
SWFZ28,Dec 2028,2028,23-03-2026,11896.0,0.0,22-12-2028
SWFH26,Mar 2026,2026,24-03-2026,14043.0,0.0,31-03-2026
SWFJ26,Apr 2026,2026,24-03-2026,13371.0,610.0,30-04-2026
SWFK26,May 2026,2026,24-03-2026,14193.0,445.0,29-05-2026
SWFM26,Jun 2026,2026,24-03-2026,14463.0,340.0,30-06-2026
SWFN26,Jul 2026,2026,24-03-2026,15114.0,150.0,31-07-2026
SWFQ26,Aug 2026,2026,24-03-2026,15021.0,150.0,31-08-2026
SWFU26,Sep 2026,2026,24-03-2026,14971.0,150.0,30-09-2026
SWFV26,Oct 2026,2026,24-03-2026,14329.0,20.0,30-10-2026
SWFX26,Nov 2026,2026,24-03-2026,14329.0,20.0,30-11-2026
SWFZ26,Dec 2026,2026,24-03-2026,14329.0,20.0,24-12-2026
SWFF27,Jan 2027,2027,24-03-2026,11554.0,20.0,29-01-2027
SWFG27,Feb 2027,2027,24-03-2026,11554.0,20.0,26-02-2027
SWFH27,Mar 2027,2027,24-03-2026,11554.0,20.0,31-03-2027
SWFJ27,Apr 2027,2027,24-03-2026,13354.0,20.0,30-04-2027
SWFK27,May 2027,2027,24-03-2026,13354.0,20.0,31-05-2027
SWFM27,Jun 2027,2027,24-03-2026,13354.0,20.0,30-06-2027
SWFN27,Jul 2027,2027,24-03-2026,12282.0,20.0,30-07-2027
SWFQ27,Aug 2027,2027,24-03-2026,12282.0,20.0,31-08-2027
SWFU27,Sep 2027,2027,24-03-2026,12282.0,20.0,30-09-2027
SWFV27,Oct 2027,2027,24-03-2026,12282.0,20.0,29-10-2027
SWFX27,Nov 2027,2027,24-03-2026,12282.0,20.0,30-11-2027
SWFZ27,Dec 2027,2027,24-03-2026,12282.0,20.0,24-12-2027
SWFF28,Jan 2028,2028,24-03-2026,11893.0,10.0,31-01-2028
SWFG28,Feb 2028,2028,24-03-2026,11893.0,10.0,29-02-2028
SWFH28,Mar 2028,2028,24-03-2026,11893.0,10.0,31-03-2028
SWFJ28,Apr 2028,2028,24-03-2026,11893.0,10.0,28-04-2028
SWFK28,May 2028,2028,24-03-2026,11893.0,10.0,31-05-2028
SWFM28,Jun 2028,2028,24-03-2026,11893.0,10.0,30-06-2028
SWFN28,Jul 2028,2028,24-03-2026,11893.0,10.0,31-07-2028
SWFQ28,Aug 2028,2028,24-03-2026,11893.0,10.0,31-08-2028
SWFU28,Sep 2028,2028,24-03-2026,11893.0,10.0,29-09-2028
SWFV28,Oct 2028,2028,24-03-2026,11893.0,10.0,31-10-2028
SWFX28,Nov 2028,2028,24-03-2026,11893.0,10.0,30-11-2028
SWFZ28,Dec 2028,2028,24-03-2026,11893.0,10.0,22-12-2028
SWFH26,Mar 2026,2026,25-03-2026,14057.0,0.0,31-03-2026
SWFJ26,Apr 2026,2026,25-03-2026,13864.0,1200.0,30-04-2026
SWFK26,May 2026,2026,25-03-2026,14729.0,815.0,29-05-2026
SWFM26,Jun 2026,2026,25-03-2026,15036.0,435.0,30-06-2026
SWFN26,Jul 2026,2026,25-03-2026,15471.0,115.0,31-07-2026
SWFQ26,Aug 2026,2026,25-03-2026,15421.0,115.0,31-08-2026
SWFU26,Sep 2026,2026,25-03-2026,15339.0,115.0,30-09-2026
SWFV26,Oct 2026,2026,25-03-2026,14539.0,85.0,30-10-2026
SWFX26,Nov 2026,2026,25-03-2026,14539.0,85.0,30-11-2026
SWFZ26,Dec 2026,2026,25-03-2026,14539.0,85.0,24-12-2026
SWFF27,Jan 2027,2027,25-03-2026,11693.0,15.0,29-01-2027
SWFG27,Feb 2027,2027,25-03-2026,11693.0,15.0,26-02-2027
SWFH27,Mar 2027,2027,25-03-2026,11693.0,15.0,31-03-2027
SWFJ27,Apr 2027,2027,25-03-2026,13479.0,15.0,30-04-2027
SWFK27,May 2027,2027,25-03-2026,13479.0,15.0,31-05-2027
SWFM27,Jun 2027,2027,25-03-2026,13479.0,15.0,30-06-2027
SWFN27,Jul 2027,2027,25-03-2026,12386.0,15.0,30-07-2027
SWFQ27,Aug 2027,2027,25-03-2026,12386.0,15.0,31-08-2027
SWFU27,Sep 2027,2027,25-03-2026,12386.0,15.0,30-09-2027
SWFV27,Oct 2027,2027,25-03-2026,12386.0,15.0,29-10-2027
SWFX27,Nov 2027,2027,25-03-2026,12386.0,15.0,30-11-2027
SWFZ27,Dec 2027,2027,25-03-2026,12386.0,15.0,24-12-2027
SWFF28,Jan 2028,2028,25-03-2026,11946.0,0.0,31-01-2028
SWFG28,Feb 2028,2028,25-03-2026,11946.0,0.0,29-02-2028
SWFH28,Mar 2028,2028,25-03-2026,11946.0,0.0,31-03-2028
SWFJ28,Apr 2028,2028,25-03-2026,11946.0,0.0,28-04-2028
SWFK28,May 2028,2028,25-03-2026,11946.0,0.0,31-05-2028
SWFM28,Jun 2028,2028,25-03-2026,11946.0,0.0,30-06-2028
SWFN28,Jul 2028,2028,25-03-2026,11946.0,0.0,31-07-2028
SWFQ28,Aug 2028,2028,25-03-2026,11946.0,0.0,31-08-2028
SWFU28,Sep 2028,2028,25-03-2026,11946.0,0.0,29-09-2028
SWFV28,Oct 2028,2028,25-03-2026,11946.0,0.0,31-10-2028
SWFX28,Nov 2028,2028,25-03-2026,11946.0,0.0,30-11-2028
SWFZ28,Dec 2028,2028,25-03-2026,11946.0,0.0,22-12-2028
SWFH26,Mar 2026,2026,26-03-2026,14068.0,0.0,31-03-2026
SWFJ26,Apr 2026,2026,26-03-2026,13693.0,390.0,30-04-2026
SWFK26,May 2026,2026,26-03-2026,14621.0,345.0,29-05-2026
SWFM26,Jun 2026,2026,26-03-2026,14964.0,105.0,30-06-2026
SWFN26,Jul 2026,2026,26-03-2026,15418.0,55.0,31-07-2026
SWFQ26,Aug 2026,2026,26-03-2026,15354.0,55.0,31-08-2026
SWFU26,Sep 2026,2026,26-03-2026,15279.0,55.0,30-09-2026
SWFV26,Oct 2026,2026,26-03-2026,14464.0,0.0,30-10-2026
SWFX26,Nov 2026,2026,26-03-2026,14464.0,0.0,30-11-2026
SWFZ26,Dec 2026,2026,26-03-2026,14464.0,0.0,24-12-2026
SWFF27,Jan 2027,2027,26-03-2026,11618.0,65.0,29-01-2027
SWFG27,Feb 2027,2027,26-03-2026,11618.0,65.0,26-02-2027
SWFH27,Mar 2027,2027,26-03-2026,11618.0,65.0,31-03-2027
SWFJ27,Apr 2027,2027,26-03-2026,13436.0,65.0,30-04-2027
SWFK27,May 2027,2027,26-03-2026,13436.0,65.0,31-05-2027
SWFM27,Jun 2027,2027,26-03-2026,13436.0,65.0,30-06-2027
SWFN27,Jul 2027,2027,26-03-2026,12415.0,65.0,30-07-2027
SWFQ27,Aug 2027,2027,26-03-2026,12415.0,65.0,31-08-2027
SWFU27,Sep 2027,2027,26-03-2026,12415.0,65.0,30-09-2027
SWFV27,Oct 2027,2027,26-03-2026,12415.0,65.0,29-10-2027
SWFX27,Nov 2027,2027,26-03-2026,12415.0,65.0,30-11-2027
SWFZ27,Dec 2027,2027,26-03-2026,12415.0,65.0,24-12-2027
SWFF28,Jan 2028,2028,26-03-2026,11907.0,60.0,31-01-2028
SWFG28,Feb 2028,2028,26-03-2026,11907.0,60.0,29-02-2028
SWFH28,Mar 2028,2028,26-03-2026,11907.0,60.0,31-03-2028
SWFJ28,Apr 2028,2028,26-03-2026,11907.0,60.0,28-04-2028
SWFK28,May 2028,2028,26-03-2026,11907.0,60.0,31-05-2028
SWFM28,Jun 2028,2028,26-03-2026,11907.0,60.0,30-06-2028
SWFN28,Jul 2028,2028,26-03-2026,11907.0,60.0,31-07-2028
SWFQ28,Aug 2028,2028,26-03-2026,11907.0,60.0,31-08-2028
SWFU28,Sep 2028,2028,26-03-2026,11907.0,60.0,29-09-2028
SWFV28,Oct 2028,2028,26-03-2026,11907.0,60.0,31-10-2028
SWFX28,Nov 2028,2028,26-03-2026,11907.0,60.0,30-11-2028
SWFZ28,Dec 2028,2028,26-03-2026,11907.0,60.0,22-12-2028
SWFH26,Mar 2026,2026,27-03-2026,14046.0,0.0,31-03-2026
SWFJ26,Apr 2026,2026,27-03-2026,13843.0,590.0,30-04-2026
SWFK26,May 2026,2026,27-03-2026,14618.0,265.0,29-05-2026
SWFM26,Jun 2026,2026,27-03-2026,15043.0,70.0,30-06-2026
SWFN26,Jul 2026,2026,27-03-2026,15368.0,30.0,31-07-2026
SWFQ26,Aug 2026,2026,27-03-2026,15325.0,30.0,31-08-2026
SWFU26,Sep 2026,2026,27-03-2026,15254.0,30.0,30-09-2026
SWFV26,Oct 2026,2026,27-03-2026,14379.0,0.0,30-10-2026
SWFX26,Nov 2026,2026,27-03-2026,14379.0,0.0,30-11-2026
SWFZ26,Dec 2026,2026,27-03-2026,14379.0,0.0,24-12-2026
SWFF27,Jan 2027,2027,27-03-2026,11589.0,0.0,29-01-2027
SWFG27,Feb 2027,2027,27-03-2026,11589.0,0.0,26-02-2027
SWFH27,Mar 2027,2027,27-03-2026,11589.0,0.0,31-03-2027
SWFJ27,Apr 2027,2027,27-03-2026,13400.0,0.0,30-04-2027
SWFK27,May 2027,2027,27-03-2026,13400.0,0.0,31-05-2027
SWFM27,Jun 2027,2027,27-03-2026,13400.0,0.0,30-06-2027
SWFN27,Jul 2027,2027,27-03-2026,12320.0,0.0,30-07-2027
SWFQ27,Aug 2027,2027,27-03-2026,12320.0,0.0,31-08-2027
SWFU27,Sep 2027,2027,27-03-2026,12320.0,0.0,30-09-2027
SWFV27,Oct 2027,2027,27-03-2026,12320.0,0.0,29-10-2027
SWFX27,Nov 2027,2027,27-03-2026,12320.0,0.0,30-11-2027
SWFZ27,Dec 2027,2027,27-03-2026,12320.0,0.0,24-12-2027
SWFF28,Jan 2028,2028,27-03-2026,11939.0,0.0,31-01-2028
SWFG28,Feb 2028,2028,27-03-2026,11939.0,0.0,29-02-2028
SWFH28,Mar 2028,2028,27-03-2026,11939.0,0.0,31-03-2028
SWFJ28,Apr 2028,2028,27-03-2026,11939.0,0.0,28-04-2028
SWFK28,May 2028,2028,27-03-2026,11939.0,0.0,31-05-2028
SWFM28,Jun 2028,2028,27-03-2026,11939.0,0.0,30-06-2028
SWFN28,Jul 2028,2028,27-03-2026,11939.0,0.0,31-07-2028
SWFQ28,Aug 2028,2028,27-03-2026,11939.0,0.0,31-08-2028
SWFU28,Sep 2028,2028,27-03-2026,11939.0,0.0,29-09-2028
SWFV28,Oct 2028,2028,27-03-2026,11939.0,0.0,31-10-2028
SWFX28,Nov 2028,2028,27-03-2026,11939.0,0.0,30-11-2028
SWFZ28,Dec 2028,2028,27-03-2026,11939.0,0.0,22-12-2028
SWFH26,Mar 2026,2026,30-03-2026,14064.0,0.0,31-03-2026
SWFJ26,Apr 2026,2026,30-03-2026,13479.0,370.0,30-04-2026
